,postID,postTitle,postTime,Author,IP,Link,PushCount,BooCount,ArrorCount
385,1T90m-1M,[新聞] 被冤醫德問題 綠島唯一女醫陳姷頵辭職走,Tue Jul  9 11:38:35 2019,GGGGININ (喜憨兒),42.77.201.74,https://www.ptt.cc/bbs/Gossiping/M.1562643518.A.056.html,594,38,252
386,1T90wrH-,[新聞] 郭芷嫣認了放話「機長餐加料」 長榮:不知,Tue Jul  9 11:49:05 2019,dogkorea5566 (偽-韓狗56),220.129.226.36,https://www.ptt.cc/bbs/Gossiping/M.1562644149.A.47E.html,176,5,96
387,1T9152Cs,[爆卦] 登革熱警報?,Tue Jul  9 12:00:00 2019,sdtgfsrt (很會),106.107.241.81,https://www.ptt.cc/bbs/Gossiping/M.1562644802.A.336.html,577,25,204
388,1T922p7O,[爆卦] 央視痛批綠營灌票給韓,Tue Jul  9 13:05:53 2019,Antler5566 (鹿茸五六),111.71.26.235,https://www.ptt.cc/bbs/Gossiping/M.1562648755.A.1D8.html,467,84,521
389,1T923ZlU,[新聞] 鍾小平昔罵腦殘今投靠 柯文哲:人會隨時,Tue Jul  9 13:06:41 2019,MAGPUL (magpul gun),114.137.180.33,https://www.ptt.cc/bbs/Gossiping/M.1562648803.A.BDE.html,225,67,151
390,1T92Mn_Z,[新聞] 乘客指搭長榮會被下毒 打爆民航局電話,Tue Jul  9 13:27:07 2019,"zebirlin (ほろ  酔
い)",49.216.132.59,https://www.ptt.cc/bbs/Gossiping/M.1562650033.A.FE3.html,198,19,138
391,1T92ZbIn,[新聞] 小英用「台灣總統」有錯嗎？ 一張對比圖,Tue Jul  9 13:40:50 2019,leafshot (5566),114.137.57.248,https://www.ptt.cc/bbs/Gossiping/M.1562650853.A.4B1.html,129,16,66
392,1T92rAlw,[新聞] 國小新校長為「圓夢」任期僅24天！教師：,Tue Jul  9 13:59:35 2019,powyo (光子郎),118.163.229.98,https://www.ptt.cc/bbs/Gossiping/M.1562651978.A.BFA.html,211,48,196
393,1T92xUR7,[問卦] 過氣youtuber 你第一個想到誰,Tue Jul  9 14:06:20 2019,andys86498 (alex),60.251.58.169,https://www.ptt.cc/bbs/Gossiping/M.1562652382.A.6C7.html,203,14,102
394,1T933oCn,[新聞] 影／為何退黨挺柯文哲？鍾小平：柯參選可,Tue Jul  9 14:15:08 2019,bird5566 (伯德55566),114.136.15.72,https://www.ptt.cc/bbs/Gossiping/M.1562652914.A.331.html,144,23,72
395,1T9366DG,[新聞] 美批准對台軍售 中國官媒跳腳諷：流氓要,Tue Jul  9 14:17:39 2019,awhat (La Mer),61.216.78.139,https://www.ptt.cc/bbs/Gossiping/M.1562653062.A.350.html,366,31,147
396,1T93Sb3F,[新聞] 環保吸管使用注意！英女跌倒 金屬吸管插,Tue Jul  9 14:41:38 2019,GOD5566GOD (o'_'o),61.228.111.143,https://www.ptt.cc/bbs/Gossiping/M.1562654501.A.0CF.html,184,20,115
397,1T93XPD4,[新聞] 長榮機師說要送「特別餐」給反罷工者 遭,Tue Jul  9 14:46:46 2019,MrDK (DK),123.51.219.40,https://www.ptt.cc/bbs/Gossiping/M.1562654809.A.344.html,127,10,118
398,1T94GHxD,[新聞] 美售台地表最強戰車「M1A2」　蔡英文：,Tue Jul  9 15:36:46 2019,joug (好東西不簽嗎),111.252.112.55,https://www.ptt.cc/bbs/Gossiping/M.1562657809.A.ECD.html,315,26,222
399,1T94Kzr7,[新聞] 振奮！台南警開6槍擊斃通緝犯 調查後獲不,Tue Jul  9 15:41:43 2019,znck (風月),220.140.13.232,https://www.ptt.cc/bbs/Gossiping/M.1562658109.A.D47.html,254,34,89
400,1T94WRg_,[新聞] 丁守中總統大選可能與柯文哲對決 拚選舉,Tue Jul  9 15:54:01 2019,Perl6 (Perl6),61.222.194.127,https://www.ptt.cc/bbs/Gossiping/M.1562658843.A.ABF.html,210,33,153
401,1T94oGJ_,Re: [新聞] 民進黨高喊「非韓不投」 柯文哲:不要玩火,Tue Jul  9 16:13:02 2019,goldenfire (喵吞．Freeman),140.112.25.98,https://www.ptt.cc/bbs/Gossiping/M.1562659984.A.4FF.html,188,61,108
402,1T94qPH8,Re: [問卦] 露美長腿比露奶有人氣的卦,Tue Jul  9 16:15:19 2019,Forthelife (我認為暱稱一定要全填滿),49.216.133.143,https://www.ptt.cc/bbs/Gossiping/M.1562660121.A.448.html,428,112,93
403,1T953GIE,[問卦] 前女友生小孩 要去探訪嗎,Tue Jul  9 16:31:10 2019,Flitz (費爾),114.137.254.135,https://www.ptt.cc/bbs/Gossiping/M.1562661072.A.48E.html,201,20,112
404,1T95CJzt,[新聞] 美批准對台22億美元軍售中國外交部跳腳,Tue Jul  9 16:40:49 2019,TOBOT (濤寶 機器戰士),114.137.80.252,https://www.ptt.cc/bbs/Gossiping/M.1562661651.A.F77.html,181,7,62
405,1T95pRUc,[新聞] 快訊／警傳喚16：30作筆錄！　郭芷嫣突,Tue Jul  9 17:22:33 2019,a90575 (CY),27.242.190.170,https://www.ptt.cc/bbs/Gossiping/M.1562664155.A.7A6.html,392,64,198
406,1T95wmQW,[新聞] 英發現神秘金色怪鳥…真相竟是海鷗摔進咖,Tue Jul  9 17:30:16 2019,jhemezuo (Penelope),61.228.42.173,https://www.ptt.cc/bbs/Gossiping/M.1562664624.A.6A0.html,294,11,87
407,1T96GYoN,Re: [新聞] 台南國小狼師涉性侵 目前掌握受害達26人,Tue Jul  9 17:53:36 2019,dogtsai (    >____<),1.174.8.190,https://www.ptt.cc/bbs/Gossiping/M.1562666018.A.C97.html,340,12,87
408,1T96JfLH,Re: [問卦] 台灣人為啥那麼愛三大連鎖店披薩,Tue Jul  9 17:56:49 2019,lockingsong (),180.183.98.136,https://www.ptt.cc/bbs/Gossiping/M.1562666217.A.551.html,461,20,124
409,1T96R2eQ,Re: [爆卦] 最新民調 韓國瑜36% 柯文哲23% 蔡英文22%,Tue Jul  9 18:04:48 2019,schizophrena (),42.73.10.69,https://www.ptt.cc/bbs/Gossiping/M.1562666690.A.A1A.html,216,92,205
410,1T96aXBl,[新聞] 蔡英文出訪 將首度在美國與國內媒體茶敘,Tue Jul  9 18:14:55 2019,spirit119 (一二三木頭人),180.217.121.129,https://www.ptt.cc/bbs/Gossiping/M.1562667297.A.2EF.html,125,11,24
411,1T9745E8,[新聞] 香港反送中新計劃：全民到中國銀行取錢,Tue Jul  9 18:48:33 2019,Yirgacheffe (イルガチェッフェ),220.141.129.188,https://www.ptt.cc/bbs/Gossiping/M.1562669317.A.388.html,159,3,35
412,1T97UVp3,[爆卦] 2019拿坡里世大運 _ 男女混雙10公尺空氣,Tue Jul  9 19:16:45 2019,LOVEMOON3427 (沒看過落枕嗎...),49.159.9.197,https://www.ptt.cc/bbs/Gossiping/M.1562671007.A.CC3.html,221,0,35
413,1T97ev3h,[新聞] 飛機餐差點要人命！幸遇「全球最帥醫師」,Tue Jul  9 19:27:47 2019,TZUYIC (Celine-Flying On My Own),42.74.82.38,https://www.ptt.cc/bbs/Gossiping/M.1562671673.A.0EB.html,724,33,140
414,1T97jOLT,Re: [問卦] 台灣被停軍售 會很高興的是哪種人?,Tue Jul  9 19:32:24 2019,frankie30432 (雨が降って來たな),36.225.161.198,https://www.ptt.cc/bbs/Gossiping/M.1562671960.A.55D.html,182,13,66
415,1T98AJn9,[新聞] 北市機車停車擴大收費首日 民怨爆發,Tue Jul  9 20:03:27 2019,uvegotmail (郵差來按鈴囉),223.137.82.87,https://www.ptt.cc/bbs/Gossiping/M.1562673811.A.C49.html,245,44,161
416,1T98AO0V,"[爆卦] ""我們的""連鎖虐童托嬰中心、改名違法招生",Tue Jul  9 20:03:30 2019,ueewen (ueewen),101.8.201.35,https://www.ptt.cc/bbs/Gossiping/M.1562673816.A.01F.html,183,5,46
417,1T98FrMD,[新聞] 客製化M1A2T戰車來了 美批准27億對台軍售,Tue Jul  9 20:09:08 2019,sakaba (早起的鳥兒),220.141.146.225,https://www.ptt.cc/bbs/Gossiping/M.1562674165.A.58D.html,133,7,88
418,1T98eEVO,[新聞] 癌翁牽掛精障弟 祈「多活一天多顧他一天,Tue Jul  9 20:35:22 2019,iXXXXGAY5566 (我非四叉貓 有恩怨請找牠),123.194.139.202,https://www.ptt.cc/bbs/Gossiping/M.1562675726.A.7D8.html,173,0,15
419,1T98lBC2,[新聞] 何韻詩無畏中國阻撓 在聯合國為香港發聲,Tue Jul  9 20:42:48 2019,TyuzuChou (子瑜我老婆),103.3.193.194,https://www.ptt.cc/bbs/Gossiping/M.1562676171.A.302.html,267,9,56
420,1T98sEcv,[爆卦] 中共信用評分名單中包含台灣,Tue Jul  9 20:50:17 2019,iasyt (iasyt),125.230.208.228,https://www.ptt.cc/bbs/Gossiping/M.1562676622.A.9B9.html,522,79,217
421,1T9ACif5,Re: [問卦] 熱力怎麼可以這麼難= =,Tue Jul  9 22:22:30 2019,jfsu (水精靈),1879.11.1.5,https://www.ptt.cc/bbs/Gossiping/M.1562682156.A.A45.html,220,2,14
422,1T9AigW9,Re: [爆卦] 中共信用評分名單中包含台灣,Tue Jul  9 22:56:39 2019,lemon7242 (檸檬酸),111.184.170.94,https://www.ptt.cc/bbs/Gossiping/M.1562684202.A.809.html,298,15,132
423,1T9Ascqw,[爆卦] 央視：中國養老金破產，造謠？闢謠？,Tue Jul  9 23:07:16 2019,Paul0225 (thanks),180.217.130.30,https://www.ptt.cc/bbs/Gossiping/M.1562684838.A.D3A.html,110,4,38
424,1T9B513m,Fw: [檢舉] 超過五個帳號,Tue Jul  9 23:22:40 2019,MoriiKaho (牡羊座女孩),101.136.143.217,https://www.ptt.cc/bbs/Gossiping/M.1562685761.A.0F0.html,198,9,131
425,1T9H_n2w,[新聞] 裸女自稱「惡魔」闖民宅不走！屋主狂開,Wed Jul 10 07:14:54 2019,wwf0322 (奴才),39.13.36.100,https://www.ptt.cc/bbs/Gossiping/M.1562714097.A.0BA.html,253,35,107
426,1T9J0ygA,[新聞] 台南警開6槍擊斃通緝犯!家屬怒:你可以打,Wed Jul 10 08:24:25 2019,serialhon (人生如夢),110.50.140.171,https://www.ptt.cc/bbs/Gossiping/M.1562718268.A.A8A.html,1014,271,413
427,1T9J7C-E,[新聞] 習近平：絕不做昏官、懶官、庸官、貪官,Wed Jul 10 08:31:05 2019,if2 (祈福兔),42.73.46.87,https://www.ptt.cc/bbs/Gossiping/M.1562718668.A.F8E.html,229,73,124
428,1T9JHNUH,[新聞] 總統改國名 心中只有台灣國,Wed Jul 10 08:41:55 2019,chun0303 (chun),111.71.110.199,https://www.ptt.cc/bbs/Gossiping/M.1562719319.A.791.html,215,55,262
429,1T9JZKDF,[新聞] 槍擊要犯陳宏宗 嘉義拒捕槍戰身亡,Wed Jul 10 09:01:05 2019,ak47box (陽光黃金蛋),223.141.119.92,https://www.ptt.cc/bbs/Gossiping/M.1562720468.A.34F.html,364,16,109
430,1T9JgfKq,[問卦] 要怎麼文雅的說自己去拉屎？,Wed Jul 10 09:08:48 2019,yuukiyuna (二乃是王三玖是后),39.12.68.59,https://www.ptt.cc/bbs/Gossiping/M.1562720937.A.534.html,152,14,42
431,1T9Js2KI,[新聞] 快訊／遇警方圍補還擊　通緝犯遭擊斃,Wed Jul 10 09:21:03 2019,SakuraYui (櫻花蝦),211.20.234.104,https://www.ptt.cc/bbs/Gossiping/M.1562721666.A.512.html,166,25,72
432,1T9KKDE9,[新聞] 打臉質疑者 蔡英文首度開箱倫敦政經學院,Wed Jul 10 09:53:14 2019,Anddyliu (安滴滴),118.163.37.91,https://www.ptt.cc/bbs/Gossiping/M.1562723597.A.389.html,154,32,179
433,1T9KONuQ,[新聞] 親民黨想讓柯披橘袍？柯文哲：不要逼我想,Wed Jul 10 09:57:40 2019,excell (Soft On Demand),58.114.121.79,https://www.ptt.cc/bbs/Gossiping/M.1562723863.A.E1A.html,190,57,207
434,1T9KwncN,[新聞] 玉井開槍襲警嫌清晨拒捕 遭警當場擊斃,Wed Jul 10 10:34:22 2019,kivan00 (Kivan),114.46.213.15,https://www.ptt.cc/bbs/Gossiping/M.1562726065.A.997.html,252,11,78
435,1T9Kx3cN,[爆卦] 工會澄清記者會直播,Wed Jul 10 10:34:41 2019,notepad67 (甄姬拔劍),60.250.48.112,https://www.ptt.cc/bbs/Gossiping/M.1562726083.A.997.html,207,28,115
436,1T9LLjdT,[問卦] “你來自哪國家？”大家都會怎麼回答？,Wed Jul 10 11:03:07 2019,showgo (goboy),101.10.13.64,https://www.ptt.cc/bbs/Gossiping/M.1562727789.A.9DD.html,758,42,498
437,1T9LQYOs,[新聞] 閃婚1月爆有喜？林志玲「小腹隆起」照曝,Wed Jul 10 11:08:11 2019,pautaid (芝麻包),61.228.48.169,https://www.ptt.cc/bbs/Gossiping/M.1562728098.A.636.html,174,21,107
438,1T9M3IFQ,Re: [問卦] 都買阿帕契了，還買M1A2幹嗎?,Wed Jul 10 11:51:41 2019,crossmyheart (我發誓),59.120.20.144,https://www.ptt.cc/bbs/Gossiping/M.1562730706.A.3DA.html,139,3,116
439,1T9M7syR,[新聞] 川普4度對台軍售 國務院回應中國：一中政,Wed Jul 10 11:56:36 2019,ohohohya (安安你好我草泥馬),118.163.30.51,https://www.ptt.cc/bbs/Gossiping/M.1562730998.A.F1B.html,311,11,292
440,1T9MDHKp,[問卦] 等等要搭長榮，要注意什麼？,Wed Jul 10 12:02:23 2019,GGMu (優文產生器),36.229.163.156,https://www.ptt.cc/bbs/Gossiping/M.1562731345.A.533.html,210,21,111
441,1T9MEW43,[新聞] 批完郭台銘 朱立倫：韓國瑜65歲國家養也,Wed Jul 10 12:03:42 2019,worldjournal (worldjournal),210.242.233.35,https://www.ptt.cc/bbs/Gossiping/M.1562731424.A.103.html,185,16,118
442,1T9MU8T_,[新聞] 賣不贏就黑爆你！日本賣家控中國同業惡意,Wed Jul 10 12:20:21 2019,Jpswd (我一定要跟你混得更熟!),114.32.21.194,https://www.ptt.cc/bbs/Gossiping/M.1562732424.A.77F.html,172,12,60
443,1T9MnxQK,[新聞] 韓粉集體霸凌18歲妹！她淚打805字反擊：,Wed Jul 10 12:41:25 2019,bf000777966 (joe),218.166.71.140,https://www.ptt.cc/bbs/Gossiping/M.1562733691.A.694.html,332,30,132
444,1T9NG5Uh,[新聞] 惡搞蘇貞昌追悼殉職警現場丟筆 警速逮造,Wed Jul 10 13:13:36 2019,DamnIAmSucks (           ),220.130.243.193,https://www.ptt.cc/bbs/Gossiping/M.1562735621.A.7AB.html,623,74,239
445,1T9NKKxj,[新聞] 南韓喊話撤銷電子原料出口限制 日：完全,Wed Jul 10 13:18:08 2019,choco7 (小幸超可愛),118.163.125.213,https://www.ptt.cc/bbs/Gossiping/M.1562735892.A.EED.html,154,4,77
446,1T9Na8It,[新聞] 自租宅曝光！　韓國瑜親自回應：就是個,Wed Jul 10 13:35:00 2019,lovea (lovea),36.234.203.105,https://www.ptt.cc/bbs/Gossiping/M.1562736904.A.4B7.html,192,58,112
447,1T9NhTga,[爆卦] kodomo的鄉民要被查水表了,Wed Jul 10 13:42:50 2019,GyroCompass (    ),1.168.63.171,https://www.ptt.cc/bbs/Gossiping/M.1562737373.A.AA4.html,516,79,256
448,1T9O3bv2,[新聞] 蘇貞昌殉職警告別式丟筆？造謠韓粉抓到了,Wed Jul 10 14:08:35 2019,BrownNoser (BrownNoser),1.34.1.60,https://www.ptt.cc/bbs/Gossiping/M.1562738917.A.E42.html,190,18,65
449,1T9OMWVi,[新聞] 蔡總統過境紐約有突破！將於哥大演講並?1,Wed Jul 10 14:28:46 2019,zzzzzzzzz (我醉欲眠卿可去),49.216.3.5,https://www.ptt.cc/bbs/Gossiping/M.1562740128.A.7EC.html,273,37,84
450,1T9ORaHM,[問卦] 中國長沙那邊淹水怎麼都沒新聞在報,Wed Jul 10 14:34:10 2019,ayasesayuki (綾瀨紗雪),111.71.214.250,https://www.ptt.cc/bbs/Gossiping/M.1562740452.A.456.html,270,20,132
451,1T9PScoq,[新聞] 國民黨民調電話打2天 周偉航：結果出來了,Wed Jul 10 15:43:32 2019,perec (穿越星空與你相遇),150.116.28.193,https://www.ptt.cc/bbs/Gossiping/M.1562744614.A.CB4.html,221,21,237
452,1T9PbNQM,[新聞] 黑人大樓等朋友…白男打電話報警　幼童,Wed Jul 10 15:52:51 2019,BLACKLIONS (無限期支持陳致遠),123.0.194.119,https://www.ptt.cc/bbs/Gossiping/M.1562745175.A.696.html,189,30,156
453,1T9Q0jWv,[新聞] 「絕不相信」民調輸韓8％　郭台銘轟黨中,Wed Jul 10 16:22:02 2019,TaiwanKMT (國民台灣黨),49.217.226.46,https://www.ptt.cc/bbs/Gossiping/M.1562746925.A.839.html,453,43,291
454,1T9QDNXB,[新聞] 不再忍了！韓粉辱罵「看妳吠到何時」,Wed Jul 10 16:35:32 2019,leon105 (@@),220.132.62.62,https://www.ptt.cc/bbs/Gossiping/M.1562747735.A.84B.html,210,16,102
455,1T9QyWuZ,"[新聞] 吳  蕚
洋白色聯盟成立 點名韓國瑜柯文哲政",Wed Jul 10 17:25:48 2019,xamous (一天死去一點),114.32.69.108,https://www.ptt.cc/bbs/Gossiping/M.1562750752.A.E23.html,282,50,134
456,1T9Q-HLi,Re: [新聞] 「絕不相信」民調輸韓8％　郭台銘轟黨中,Wed Jul 10 17:27:43 2019,kiki2125 (噬謊者),111.184.21.36,https://www.ptt.cc/bbs/Gossiping/M.1562750865.A.56C.html,195,13,43
457,1T9R6NoX,[爆卦] LAMIGO球團臉書聲明,Wed Jul 10 17:36:21 2019,sqark912 (大野狼),117.56.55.45,https://www.ptt.cc/bbs/Gossiping/M.1562751383.A.CA1.html,160,9,73
458,1T9RMaXo,[新聞] 韓粉工程師造謠被逮　韓國瑜：OK，然後呢,Wed Jul 10 17:53:36 2019,uwobu (劫貧濟富),61.228.48.233,https://www.ptt.cc/bbs/Gossiping/M.1562752420.A.872.html,298,58,152
459,1T9RW727,[問卦] 想看金庸建議從哪部入坑,Wed Jul 10 18:03:47 2019,asd097287 (Garlic),180.204.44.13,https://www.ptt.cc/bbs/Gossiping/M.1562753031.A.087.html,146,10,73
460,1T9RZ4aU,[爆卦] 央視推「郭柯配」,Wed Jul 10 18:06:58 2019,EpicCrap (EpicCrap),118.163.219.142,https://www.ptt.cc/bbs/Gossiping/M.1562753220.A.91E.html,374,56,355
461,1T9RdBFL,[新聞] 不想看到韓國瑜？台灣駭客開發Chrome套件,Wed Jul 10 18:11:18 2019,twoquarters (半個比爾),61.31.168.203,https://www.ptt.cc/bbs/Gossiping/M.1562753483.A.3D5.html,178,4,48
462,1T9RkUUm,Re: [問卦] 家庭月收入超過十萬是捨摸感覺？,Wed Jul 10 18:19:08 2019,YaDianNa (小雅),220.136.124.120,https://www.ptt.cc/bbs/Gossiping/M.1562753950.A.7B0.html,168,25,30
463,1T9RyTb3,[新聞] 剛考到駕照！女騎士加油未熄火　疑「誤,Wed Jul 10 18:34:02 2019,darkbrigher (暗行者),111.242.4.230,https://www.ptt.cc/bbs/Gossiping/M.1562754845.A.943.html,133,12,63
464,1T9R_n4L,[新聞] 阿聯酋富豪擬拖南極冰山回國 解決水荒問題,Wed Jul 10 18:36:18 2019,Triceratops (Jurassic),36.228.10.128,https://www.ptt.cc/bbs/Gossiping/M.1562755057.A.115.html,183,25,81
465,1T9UABiC,Re: [新聞] 柯文哲:不得已才當市長 當總統是更不得已,Wed Jul 10 21:05:13 2019,IamYourDaddy (賢者恁老杯),111.184.97.109,https://www.ptt.cc/bbs/Gossiping/M.1562763915.A.B0C.html,660,196,425
466,1T9V1oZW,[爆卦] UberEats重熙老麵，食物中毒事件--該由誰負責?,Wed Jul 10 22:04:32 2019,honestfairy (誠實小精靈),111.249.4.72,https://www.ptt.cc/bbs/Gossiping/M.1562767474.A.8E0.html,247,9,245
467,1T9VO3qb,[爆卦] 所以澄清湖到底是有味全還是沒有？,Wed Jul 10 22:28:17 2019,king665714 (花生嬸魔術),111.71.69.66,https://www.ptt.cc/bbs/Gossiping/M.1562768899.A.D25.html,125,9,45
468,1T9W9DvY,Re: [新聞] 罕見！深海鯊搶吃死劍魚 被大石斑埋伏生吞,Wed Jul 10 23:20:38 2019,rrr518 (小籠包獵人),223.138.106.76,https://www.ptt.cc/bbs/Gossiping/M.1562772045.A.E62.html,569,0,37
469,1T9Wvz0a,Re: [問卦] George and Mary 現金卡害了多少人？,Thu Jul 11 00:12:43 2019,free5566 (自由的56),49.159.167.2,https://www.ptt.cc/bbs/Gossiping/M.1562775165.A.024.html,475,12,180
470,1T9X2tTW,[新聞] 懲處將出爐！長榮討論郭芷嫣最後去留,Thu Jul 11 00:22:12 2019,Waitaha (哈囉哈囉),36.231.165.100,https://www.ptt.cc/bbs/Gossiping/M.1562775735.A.760.html,168,14,164
471,1T9XO6i9,,,gungu,219.84.181.198,https://www.ptt.cc/bbs/Gossiping/M.1562777094.A.B09.html,253,9,61
472,1T9Z2Yrd,Re: [新聞] 《工輔法》三讀守住落日條款，農地違章工,Thu Jul 11 02:38:24 2019,kaky (菩提本無樹明鏡亦非台),61.221.169.122,https://www.ptt.cc/bbs/Gossiping/M.1562783906.A.D67.html,202,23,272
473,1T9cRv1k,"[新聞] 吳  蕚
洋點名韓、柯 別當政治跳蚤",Thu Jul 11 06:30:14 2019,tsukiji (大司壽),36.231.71.63,https://www.ptt.cc/bbs/Gossiping/M.1562797817.A.06E.html,140,20,60
474,1T9coQvE,[新聞] 罷免盧秀燕 臉書社團相繼發起,Thu Jul 11 06:54:16 2019,shiaubai (小白),49.159.74.177,https://www.ptt.cc/bbs/Gossiping/M.1562799258.A.E4E.html,173,31,168
475,1T9cyOAD,[問卦] 正妹der房間484都粉亂? o'_'o,Thu Jul 11 07:04:53 2019,gaiaesque (一起來聽techno八 o'_'o),1.173.27.161,https://www.ptt.cc/bbs/Gossiping/M.1562799896.A.28D.html,273,15,79
476,1T9efpwK,[新聞] 空服員「內鬼」外流群組對話？律師：資方,Thu Jul 11 09:01:37 2019,kivan00 (Kivan),114.46.193.103,https://www.ptt.cc/bbs/Gossiping/M.1562806899.A.E94.html,203,77,202
477,1T9fOoUa,[問卦] 為什麼當年台菜二世祖能唬到那麼多人??,Thu Jul 11 09:51:43 2019,Tiiek (沒有啦),118.161.59.28,https://www.ptt.cc/bbs/Gossiping/M.1562809906.A.7A4.html,233,18,212
478,1T9furXj,[新聞] 18歲女遭嗆「應召的」落淚失眠 一封信轉,Thu Jul 11 10:25:55 2019,chun0303 (chun),111.71.110.199,https://www.ptt.cc/bbs/Gossiping/M.1562811957.A.86D.html,507,26,213
479,1T9fwrTw,[新聞] 往女孩臉上潑熱湯　中國老夫婦在加拿大,Thu Jul 11 10:28:00 2019,crashonU (crazy),203.69.34.209,https://www.ptt.cc/bbs/Gossiping/M.1562812085.A.77A.html,164,20,90
480,1T9g4Dm2,[新聞] 快訊／李榮浩求婚楊丞琳成功！　臉貼臉,Thu Jul 11 10:38:03 2019,DDDDRR (QQ),114.137.55.75,https://www.ptt.cc/bbs/Gossiping/M.1562812685.A.C02.html,169,32,92
481,1T9gHtXr,Fw: [新聞] 【紅色滲透】23家網媒同步批蔡 全都抄中,Thu Jul 11 10:52:38 2019,morgen (哇哈哈),150.117.105.232,https://www.ptt.cc/bbs/Gossiping/M.1562813559.A.875.html,401,40,198
